title,company,location,description,posted_at,source,source_url,scraped_at
Senior Software Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-04T15:08:02Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-1030623842,2026-07-19T00:00:00Z
HR Data Analyst Intern,PT Epiroc Southern Asia,Jakarta Raya,"In this role, you will have the opportunity to assist our local HR to seek, identify and ensure data from the various master files are updated, also...",2022-03-04T12:10:28Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/hr-data-analyst-intern-3809459,2026-07-19T00:00:00Z
Front-End Developer,PT Vim Emineo Indonesia,Jakarta Selatan,"Bachelor Degree in Information Technology, Computer Science or Engineering 1 Year Experience with Front-End Development in Angular 8 Preferable...",2022-03-04T11:17:07Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3809388,2026-07-19T00:00:00Z
Backend Developer,PT Immobi Solusi Prima,Jakarta Selatan,"Responsibilities: Work in cross functional team with product owner, UI/UX designer, QA and data engineer. Deliver web applications with high quality...",2022-03-04T11:12:56Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3809379,2026-07-19T00:00:00Z
Frontend Developer,PT. Iforce Consulting Indonesia,Jakarta Selatan,Qualification Required :  Bachelor or Diploma degree in Computer Science/Information Technology or related major from reputable university  3 to...,2022-03-04T11:00:57Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3809365,2026-07-19T00:00:00Z
Front End Developer,PT IDStar Cipta Teknologi,Jakarta Selatan,"About this JobOur company has a need for Front End Developer to ensure the alignment of web design and user experience requirements, optimizing web...",2022-03-04T09:57:21Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3809233,2026-07-19T00:00:00Z
Jr. Fullstack Developer,PT. Berca Hardayaperkasa,Jakarta Raya,Job Description: Review and analyze business needs and specifications to determine programming requirements for new and existing software projects...,2022-03-04T09:42:50Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/jr-fullstack-developer-3809202,2026-07-19T00:00:00Z
Backend Engineer,PT Klik Teknologi Indonesia,Tangerang,"Job description: Write clean, readable, reusable, and testable code. Build scalable and reliable APIs. Designing, implementing, and maintaining...",2022-03-04T08:46:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3809047,2026-07-19T00:00:00Z
Business Analyst,PT Berlian Sistem Informasi,Jakarta Timur,"Job Specification Minimum graduated from reputable university, Bachelor Degree in Information Technology, Engineering, Business or Science. Minimum 3...",2022-03-04T08:31:23Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-3809007,2026-07-19T00:00:00Z
Backend Developer & Devops,PT Proptech Token Indonesia,Jakarta Raya,"We are looking for an analytical, results-driven back-end developer who will work with team members to troubleshoot and improve current back-end...",2022-03-04T08:07:57Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-devops-3808949,2026-07-19T00:00:00Z
Business Analyst,PT Sentra Vidya Utama,Surabaya,Job Description:Implementation and support of business by identifying problems and opportunities within a company and ultimately provide solutions...,2022-03-04T07:54:14Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-3808912,2026-07-19T00:00:00Z
Senior Data Scientist,PT Berlian Sistem Informasi,Jakarta Timur,"Requirements: Bachelor’s degree in Management, Information Technology, Technical or relevance major Minimum 5 years experience in the similar position...",2022-03-04T07:26:10Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-data-scientist-3808822,2026-07-19T00:00:00Z
Software Engineer (PHP),PT Abadi Sejahtera Finansindo,Tangerang,"Job Requirement Candidate must possess at least Bachelor's Degree in Engineering (Computer/Telecommunication), Computer Science/Information...",2022-03-04T07:16:22Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-php-3808784,2026-07-19T00:00:00Z
Senior Business Analyst,PT Berlian Sistem Informasi,Jakarta Timur,"Job Description: Manage customer relationships with understanding, defining, and supporting inter-business activities of customers in order to achieve...",2022-03-04T07:12:27Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-business-analyst-3808771,2026-07-19T00:00:00Z
FullStack Developer (Bandung),Binus Center Bandung,Bandung,Kualifikasi : Pendidikan minimal SMK Memiliki pengalaman 1 tahun sebagai full stack developer Menguasai : PHP Framework laravel Nuxt.js Vuetify API...,2022-03-04T06:31:32Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-bandung-3808636,2026-07-19T00:00:00Z
Data Analyst,I CAN READ,Jakarta Raya,"Identify problems within a business, including through using data modelling techniques Ensure data accuracy, timely delivery, and attention to detail...",2022-03-04T06:24:21Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-3808615,2026-07-19T00:00:00Z
IT Business Analyst,PT Asuransi Jiwa Sequis Life,Jakarta Selatan,"Job Summary:Manage coordination and conduct requirement gathering, solution analysis, testing and production system support / troubleshooting. Provide...",2022-03-04T06:13:32Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3808583,2026-07-19T00:00:00Z
Lead Software Engineer (4+ years),PT Five Jack,Jakarta Barat,"Welcome!We are looking for a Lead Software Engineer with a strong sense of ownership and a passion to learn something new.As part of the team, you...",2022-03-04T06:10:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/lead-software-engineer-4-years-3808575,2026-07-19T00:00:00Z
Senior Software Engineer,PT Five Jack,Jakarta Barat,"Welcome!We are looking for a Senior Software Engineer with a strong sense of ownership and a passion to learn something new.As part of the team, you...",2022-03-04T06:09:10Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-3808569,2026-07-19T00:00:00Z
Software engineer (Fresh Graduate),PT Five Jack,Jakarta Barat,"Welcome!We are looking for a Junior Software Engineer with a strong sense of ownership and a passion to learn something new.As part of the team, you...",2022-03-04T06:05:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-fresh-graduate-3808559,2026-07-19T00:00:00Z
WEB FRONTEND DEVELOPER,PT Focus Nusantara Sejahtera,Jakarta Raya,"Deskripsi Pekerjaan Membuat tampilan web menarik di desktop dan aplikasi. Analisa perkembangan web dan e-commerce Memelihara konten, harga, promo dan...",2022-03-04T04:40:25Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/web-frontend-developer-3808426,2026-07-19T00:00:00Z
Software Developer (Contract Based),PT Bosnet Distribution Indonesia,Jakarta Selatan,Job Descriptions: Coding with company’s standard methodology and policy. Debugging Testing Technical installation/deployment Technical optimization...,2022-03-04T04:24:43Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-contract-based-3808385,2026-07-19T00:00:00Z
IT Data Scientist,PT Perkasa Internusa Mandiri (Unit Building Management),Tangerang,Kualifikasi :•	Pendidikan Min. S1 Sistem Informasi•	Pengalaman 3-5 tahun dibidang yang sama•	Memiliki keterampilan Data Warehouse Modelling and ETL...,2022-03-04T04:09:19Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-data-scientist-3808345,2026-07-19T00:00:00Z
Project Manager - IT Business Analyst,PT CIPTA ESENSI OPTIMA,Jakarta Raya,Role and Responsibilities : Evaluating and Optimizing business processes Conducting close research for new technology and deployed it when needed...,2022-03-04T04:09:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/project-manager-it-business-analyst-3808343,2026-07-19T00:00:00Z
IT Business Analyst,PT Accelist Lentera Indonesia,Jakarta Raya,"Graduated from Information System, Computer Science, or Information Technology related studies. At least 2 Year(s) of working experience in the...",2022-03-04T03:55:26Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3808304,2026-07-19T00:00:00Z
Creative Business Analyst - Internship,PT MarkPlus Indonesia,Jakarta Raya,Responsibilities: Engaging with clients while understanding and responding to their inquiries and needs Working with multiple teams in various...,2022-03-04T01:24:37Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/creative-business-analyst-internship-1030780601,2026-07-19T00:00:00Z
Data Analyst,PT Enseval Putera Megatrading Tbk,Jakarta Timur,"Requirements: Candidate must possess at least a Bachelor's Degree Statistic, Computer science, Computer engineering, Mathematic, Industrial...",2022-03-04T01:23:17Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-3807987,2026-07-19T00:00:00Z
Business Analyst,PT Daily Dinamika Kreasi,Jakarta Raya,About the role:Business Analyst will be responsible in ensuring that every business process occurs in each business units/divisions are well-captured...,2022-03-03T22:34:00Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-1030795921,2026-07-19T00:00:00Z
Flutter/Dart Software Engineer,Gluon Consulting Pte. Ltd.,Jakarta Raya,"We are looking for a Flutter/Dart Developer with: 3 to 5 years of total software development experience, as a mobile or full-stack developer at least...",2022-03-03T21:00:59Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/flutter-dart-software-engineer-9294545/origin/sg,2026-07-19T00:00:00Z
Senior Software Engineer,OnlinePajak,Jakarta Selatan,We are looking for candidates who will be responsible to develop program logic for new applications/software or analyze and modify logic in existing...,2022-03-03T21:00:45Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-9311230/origin/sg,2026-07-19T00:00:00Z
Senior Software Developer ReactJS NetCore - 1 year Contract,PT Mitra Solusi Telematika,Jakarta Raya,Persyaratan : Berpengalaman mengerjakan 2-3 project dengan menggunakan netCore + ReactJS Berpengalaman 2-3 Project menggunakan Database SQL Server...,2022-03-03T20:02:02Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-developer-reactjs-netcore-1-year-contract-3792291,2026-07-19T00:00:00Z
Front End Developer,Erajaya Swasembada Tbk,Jakarta Raya,Responsibilities: Develop web view &amp; design according to user's request. Build reusable code and libraries for future user. Assure that all user...,2022-03-03T20:01:59Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3792381,2026-07-19T00:00:00Z
IT Software Developer,PT Avows Technologies,Jakarta Selatan,Requirements:  Bachelor's Degree in Computer Science or Computer Programming. Experience as Programmer minimum 2 years in development application...,2022-03-03T20:01:50Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-software-developer-3792630,2026-07-19T00:00:00Z
Senior Software Engineer,PT Adi Data Informatika,Jakarta Raya,Job Descriptions: Experienced as a full-stack developer or in similar role Experienced in developing web apps from front-end to back-end Experienced...,2022-03-03T20:01:41Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-3792860,2026-07-19T00:00:00Z
Frontend Engineer,"PT Wahana Ottomitra Multiartha (WOM Finance), Tbk",Jakarta Utara,Requirements: Candidate must possess at least a Bachelor's Degree in any major At least 2 year(s) of working experience as UI/UX Designer Required...,2022-03-03T20:01:41Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-engineer-3792864,2026-07-19T00:00:00Z
Backend Engineer,"PT Wahana Ottomitra Multiartha (WOM Finance), Tbk",Jakarta Utara,Requirements: Candidate must possess at least a Bachelor's Degree in any major At least 2 year(s) of working experience of making Hybrid Mobile...,2022-03-03T20:01:41Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3792868,2026-07-19T00:00:00Z
Frontend Engineer (Flutter),PT Ako Media Asia,Jakarta Selatan,You will be primarily responsible for writing code for one of the vertical applications and You will need to have a strong emphasis on quality coding...,2022-03-03T20:01:39Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-engineer-flutter-3792935,2026-07-19T00:00:00Z
IT Business Analyst (for Financial Project),PT NTT Indonesia Digital Business Solutions,Jakarta Selatan,Requirements: Diploma/ Bachelor Degree of Information Technology / Engineering from Reputable University. Minimum 2 years experience as Business...,2022-03-03T20:01:37Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-for-financial-project-3792995,2026-07-19T00:00:00Z
"Software Engineer, Full-stack",DOCDOC PTE.LTD,Jakarta Selatan,"Responsibilities: Develop, maintain and optimize secure and scalable applications in an agile environment, and following industry best practices Work...",2022-03-03T20:01:35Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-full-stack-3793052,2026-07-19T00:00:00Z
Software Engineer,PT Virgo Ramayana Music & Entertainment,Jakarta Raya,Tugas dan Tanggung Jawab: Melakukan analisa terhadap kebutuhan produk Bertanggung jawab dalam merancang dan membuat suatu produk Melakukan uji coba...,2022-03-03T20:01:35Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3793046,2026-07-19T00:00:00Z
Full Stack Developer,PT Mixtra Inti Tekindo,Jakarta Pusat,Kualifikasi : Usia maks. 30 tahun Pendidikan min. S1 Jurusan Computer Science / Teknik Informatika / Sistem Informasi. IPK min. 3.00 Pengalaman min. 2...,2022-03-03T20:01:31Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3793166,2026-07-19T00:00:00Z
Software Engineer,PT Tera Data Indonusa,Jakarta Timur,"Responsilbilites : Designing, Inspecting, Testing and updating the software of products. Liaising with engineers, other professionals, as well as...",2022-03-03T20:01:24Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3793354,2026-07-19T00:00:00Z
Angular - Frontend Developer,PT Cyberindo Sinergi Sistem,Jakarta Pusat,"Minimum 1 years of coding experience in Angular, JavaScript. At least 1 year hands-on in TypeScript. Very good understanding of design and web...",2022-03-03T20:01:17Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/angular-frontend-developer-3798198,2026-07-19T00:00:00Z
Mid-Level Odoo Business Analyst (Full-WFH During COVID-19),Nurosoft Consulting (PT. Nuroho Software Consulting),Surabaya,"Analyze customer business processes, write specifications, and suggest solutions. Implement the agreed solutions. Write test cases and check the...",2022-03-03T20:01:13Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/mid-level-odoo-business-analyst-full-wfh-during-covid-19-3798389,2026-07-19T00:00:00Z
Senior Full Stack Developer,Marketing Sentratama Indonesia,Surakarta,"Qualifications: Diploma or S1 computer science, information technology or equivalent Minimal 3 years of professional experience as a backend or full...",2022-03-03T20:01:05Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-full-stack-developer-3798587,2026-07-19T00:00:00Z
Software Engineer,PT Lautan Natural Krimerindo,Mojokerto,"Job Description: Developing information systems by designing, developing, and installing innovative and scalable software solutions Requirements...",2022-03-03T20:01:01Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3798712,2026-07-19T00:00:00Z
IT Business Analyst,PT Visionet Data Internasional,Tangerang,"Requirement : 1-3 years experience as business analyst Experienced with functional and technical documents (BRD, FSD, TSD) Ability to define user...",2022-03-03T20:01:00Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3798724,2026-07-19T00:00:00Z
IT Business Analyst (Reporting Perbankan),PT Simian Technologies,Jakarta Pusat,"Persyaratan: Pengalaman minimal 3 tahun di industri perbankan sebagai IT Business Analyst dan/atau IT Project Manager (user requirement gathering,...",2022-03-03T20:01:00Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-reporting-perbankan-3798732,2026-07-19T00:00:00Z
Software Engineer (Fullstack Developer),PT. Traders Family International,Jakarta Utara,Job Descriptions: Design and implement product features and functionality for various sites and services. Integrate with partners and build API's for...,2022-03-03T20:00:57Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-fullstack-developer-3798794,2026-07-19T00:00:00Z
Frontend Developer,PT. PMA BORN DIGITAL,Yogyakarta,"We are looking for a frontend developer: You have expert knowledge of JavaScript, HTML/CSS and CSS preprocessors (SASS) You have experience with...",2022-03-03T20:00:55Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3798850,2026-07-19T00:00:00Z
Full Stack Developer,Innovatz solutions Jakarta,Jakarta Selatan,"Research, develop &amp; maintain excellent React Native application with clean code. Convert and implement UI/UX design and business functional...",2022-03-03T20:00:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3798893,2026-07-19T00:00:00Z
Frontend Developer,PT Walden Global Services,"Bandung,Jakarta Raya","Candidate must possess at least a SMU, Diploma, Bachelor's Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication)...",2022-03-03T20:00:51Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3798960,2026-07-19T00:00:00Z
Junior / Associate BackEnd Developer (Node.JS / GoLang),PT. Tradaru Digital Niaga,Bandung,"Junior &amp; Senior Position AvailableJob description: Collaborate in agile software development teams Building, testing, optimizing stable and great...",2022-03-03T20:00:51Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/junior-associate-backend-developer-node-js-golang-3798973,2026-07-19T00:00:00Z
Backend Developer,PT.Chaintob Nasional Indonesia,Bali,Chaca Market is seeking a talented individual who possesses infinite curiosity. You'll teammate with us to create groundbreaking technology. This is...,2022-03-03T20:00:49Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3799015,2026-07-19T00:00:00Z
BackEnd Developer Intern (Node.JS / GoLang) - Internship Program,PT. Tradaru Digital Niaga,Bandung,"Students &amp; Fresh Grads are welcomedJob description: Collaborate in agile software development teams Building, testing, optimizing stable and great...",2022-03-03T20:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-intern-node-js-golang-internship-program-3799058,2026-07-19T00:00:00Z
Backend Engineer,PT Oktagon Global Utama,Tangerang,Job Requirements Candidate must possess at least Bachelor's Degree in Computer Science/Information Technology or equivalent. At least 3 Years of...,2022-03-03T20:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3799060,2026-07-19T00:00:00Z
NodeJS Backend Developer (FullStack prefered),Digital Kreatif Milenial,Jakarta Selatan,Requirement &amp; task: Minimum has 2 years of working experience in related field Prior experience working as a NodeJS backend developer (reactJs is...,2022-03-03T20:00:40Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/nodejs-backend-developer-fullstack-prefered-3799271,2026-07-19T00:00:00Z
SOFTWARE DEVELOPER,PT IDPay Asia Jaya,"Tangerang,Jakarta Selatan","Requirements : Age 25 - 30 Years old Candidate must possess at least a Diploma Degree, Computer Science/Information Technology or equivalent Minimal 2...",2022-03-03T20:00:40Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-3799278,2026-07-19T00:00:00Z
Full Stack Software Developer,PT Infra Solusi Indonesia,Tangerang,Develop existing and/or new application with standard code and architecture; Involve in different aspects of software development lifecycle including...,2022-03-03T20:00:39Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-software-developer-3799293,2026-07-19T00:00:00Z
Front-end Developer,PT Access Mobile Indonesia,Jakarta Selatan,Front-end Developer Responsibilities : Create new products and services Scale and improve existing products and services Required Qualifications :...,2022-03-03T20:00:36Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3799452,2026-07-19T00:00:00Z
Backend Developer,PT Extramarks Education Indonesia,Jakarta Selatan,"Kriteria Khusus yang diinginkan :1.    Experience in using Database PHP, MySQL, and Redis2.    Experience in using Code Versioning tools such as...",2022-03-03T20:00:35Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3799537,2026-07-19T00:00:00Z
Full-stack Developer,PT SUMBER NATURAL INDONESIA,Jakarta Selatan,Full Stack Developer Responsibilities: Developing back end and front end. Creating servers and databases for functionality. Creating Dashboard....,2022-03-03T20:00:35Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3799547,2026-07-19T00:00:00Z
Software Developer,PT Application Solutions,Jakarta Raya,"Designs, develops, modifies, debugs and/or maintains software systems. Working on one or more specific modules within a large software system...",2022-03-03T19:01:24Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-4816921/origin/my,2026-07-19T00:00:00Z
Software Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T16:08:32Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-1030714082,2026-07-19T00:00:00Z
Senior Backend Engineer - Mobile Store,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T16:08:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-backend-engineer-mobile-store-1030460361,2026-07-19T00:00:00Z
Senior Software Engineer - Big Data,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T16:07:50Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-big-data-1030714113,2026-07-19T00:00:00Z
Senior Frontend Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T16:02:27Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-frontend-engineer-1030680601,2026-07-19T00:00:00Z
Software Engineer,Vybes,Jakarta Raya,Vybes is a platform for millions of influencers to sell products to their fans.We provide marketplace tools and the opportunity for each influencer to...,2022-03-05T15:59:34Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-1030813609,2026-07-19T00:00:00Z
Senior Data Scientist,Quipper,Jakarta Raya,Responsibilities Set standards on data science framework and best practices for the organization Work with the senior engineering and business teams...,2022-03-05T15:58:56Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-data-scientist-1030641342,2026-07-19T00:00:00Z
Software Engineer - Disbursement,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:52:19Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-disbursement-1030728194,2026-07-19T00:00:00Z
Software Developer,Prudential Corporation Asia,Jakarta Raya,Prudential's purpose is to help people get the most out of life. We will deliver our purpose by creating a culture in which diversity is celebrated...,2022-03-05T15:49:40Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-1030648575,2026-07-19T00:00:00Z
QBU Data Analyst and Business Quality Assessor,Prudential Corporation Asia,Jakarta Raya,Prudential's purpose is to help people get the most out of life. We will deliver our purpose by creating a culture in which diversity is celebrated...,2022-03-05T15:48:00Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/qbu-data-analyst-and-business-quality-assessor-1030586517,2026-07-19T00:00:00Z
Front End Software Engineer - Experiments (Marketplace),Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:46:22Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-software-engineer-experiments-marketplace-1030543428,2026-07-19T00:00:00Z
Senior Software Engineer - Transaction Intelligence,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:39:41Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-transaction-intelligence-1030526317,2026-07-19T00:00:00Z
Software Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:39:22Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-1030526321,2026-07-19T00:00:00Z
Senior Frontend Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:39:15Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-frontend-engineer-1030526286,2026-07-19T00:00:00Z
Senior Software Engineer - FinOps Automation,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:39:02Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-finops-automation-1030526281,2026-07-19T00:00:00Z
Senior Software Engineer - Forex,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:38:39Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-forex-1030554028,2026-07-19T00:00:00Z
Senior Software Engineer - B2B Fintech,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:38:35Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-b2b-fintech-1030526315,2026-07-19T00:00:00Z
Senior Backend Engineer - B2B Fintech,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:38:20Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-backend-engineer-b2b-fintech-1030526264,2026-07-19T00:00:00Z
Software Engineer (ERP),Unit4,Bandung,"Company DescriptionWe are in Business for People, empowering people in service organizations with innovative Enterprise and Business software...",2022-03-05T15:19:30Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-erp-1030795854,2026-07-19T00:00:00Z
Software Engineer (ERP),Unit4,Jakarta Raya,"Company DescriptionWe are in Business for People, empowering people in service organizations with innovative Enterprise and Business software...",2022-03-05T15:19:24Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-erp-1030795825,2026-07-19T00:00:00Z
